7.833333333333333814e-02,1.506014678012104584e-02,1.511538461538461386e-01,8.698498287194979250e-02,1.389743589743589747e-01,6.670166734074570170e-02,1.109615384615384726e-01,7.124558073656545032e-02,1.018589743589743551e-01,4.004019799677946412e-02
3.390384615384615108e-01,6.288977735681276771e-02,3.446794871794872095e-01,7.152165848983156604e-02,4.198717948717948789e-01,8.320651099163089981e-02,3.975641025641025728e-01,7.414192460115560934e-02,4.121794871794872139e-01,8.114635198516118031e-02
2.857692307692307199e-01,6.406652833264009361e-02,3.130769230769230860e-01,6.080708547246356510e-02,3.532692307692307798e-01,8.127939714990471687e-02,3.155769230769230882e-01,7.936381556005127347e-02,3.516025641025640747e-01,8.226172432319847627e-02
2.187820512820512486e-01,1.860863319683384379e-02,2.294871794871794768e-01,7.909539509549398661e-02,2.774358974358974161e-01,6.021875528302580993e-02,2.751282051282051277e-01,8.283519755501066173e-02,3.104487179487179782e-01,8.732715152700136485e-02
